lat,lon,population
-11.0,65.0,0.0
-11.0,67.0,0.0
-11.0,69.0,0.0
-11.0,71.0,0.0
-11.0,73.0,205314.823
-11.0,75.0,6542563.88
-11.0,77.0,27174635.121
-11.0,79.0,24413382.212
-11.0,81.0,0.0
-11.0,83.0,0.0
-11.0,85.0,0.0
-11.0,87.0,0.0
-11.0,89.0,0.0
-11.0,91.0,0.0
-11.0,93.0,236721.562
-11.0,95.0,0.0
-11.0,97.0,25923.465
-11.0,99.0,1136277.13
-11.0,101.0,0.0
-11.0,103.0,584375.402
-11.0,105.0,16293734.801
-11.0,107.0,23528010.078
-11.0,109.0,2331537.193
-11.0,111.0,0.0
-11.0,113.0,0.0
-11.0,115.0,0.0
-11.0,117.0,0.0
-11.0,119.0,511235.356
-11.0,121.0,852454.358
-11.0,123.0,13764687.919
-11.0,125.0,6568377.097
-11.0,127.0,17340.926
-11.0,129.0,0.0
-11.0,131.0,0.0
-11.0,133.0,0.0
-11.0,135.0,0.0
-11.0,137.0,0.0
-11.0,139.0,3546.867
-11.0,141.0,0.0
-11.0,143.0,0.0
-11.0,145.0,0.0
-11.0,147.0,0.0
-11.0,149.0,0.0
-11.0,151.0,0.0
-11.0,153.0,0.0
-11.0,155.0,0.0
-11.0,157.0,0.0
-11.0,159.0,0.0
-11.0,161.0,0.0
-11.0,163.0,4424.533
-11.0,165.0,275.829
-11.0,167.0,1235.698
-11.0,169.0,4598.303
-11.0,171.0,907.265
-11.0,173.0,0.0
-11.0,175.0,0.0
-11.0,177.0,0.0
-11.0,179.0,0.0
-9.0,-179.0,0.0
-9.0,-177.0,0.0
-9.0,-175.0,0.0
-9.0,-173.0,0.0
-9.0,-171.0,0.0
-9.0,-169.0,0.0
-9.0,-167.0,0.0
-9.0,-165.0,0.0
-9.0,-163.0,0.0
-9.0,-161.0,0.0
-9.0,-159.0,0.0
-9.0,-157.0,0.0
-9.0,-155.0,0.0
-9.0,-153.0,0.0
-9.0,-151.0,0.0
-9.0,-149.0,0.0
-9.0,-147.0,0.0
-9.0,-145.0,0.0
-9.0,-143.0,0.0
-9.0,-141.0,0.0
-9.0,-139.0,0.0
-9.0,-137.0,0.0
-9.0,-135.0,0.0
-9.0,-133.0,0.0
-9.0,-131.0,0.0
-9.0,-129.0,0.0
-9.0,-127.0,0.0
-9.0,-125.0,0.0
-9.0,-123.0,0.0
-9.0,-121.0,0.0
-9.0,-119.0,0.0
-9.0,-117.0,0.0
-9.0,-115.0,0.0
-9.0,-113.0,0.0
-9.0,-111.0,0.0
-9.0,-109.0,0.0
-9.0,-107.0,0.0
-9.0,-105.0,0.0
-9.0,-103.0,0.0
-9.0,-101.0,0.0
-9.0,-99.0,0.0
-9.0,-97.0,0.0
-9.0,-95.0,0.0
-9.0,-93.0,0.0
-9.0,-91.0,0.0
-9.0,-89.0,0.0
-9.0,-87.0,0.0
-9.0,-85.0,1866091.084
-9.0,-83.0,1586634.256
-9.0,-81.0,735514.537
-9.0,-79.0,2455175.453
-9.0,-77.0,794485.263
-9.0,-75.0,3699405.195
-9.0,-73.0,1889636.406
-9.0,-71.0,2481758.02
-9.0,-69.0,2167153.695
-9.0,-67.0,1054377.138
-9.0,-65.0,1073124.174
-9.0,-63.0,1905122.231
-9.0,-61.0,187008.605
-9.0,-59.0,11276.41
-9.0,-57.0,0.0
-9.0,-55.0,0.0
-9.0,-53.0,0.0
-9.0,-51.0,0.0
-9.0,-49.0,0.0
-9.0,-47.0,0.0
-9.0,-45.0,0.0
-9.0,-43.0,0.0
-9.0,-41.0,0.0
-9.0,-39.0,0.0
-9.0,-37.0,0.0
-9.0,-35.0,0.0
-9.0,-33.0,0.0
-9.0,-31.0,0.0
-9.0,-29.0,0.0
-9.0,-27.0,0.0
-9.0,-25.0,0.0
-9.0,-23.0,0.0
-9.0,-21.0,0.0
-9.0,-19.0,0.0
-9.0,-17.0,0.0
-9.0,-15.0,555.25
-9.0,-13.0,6214326.358
-9.0,-11.0,2436672.041
-9.0,-9.0,1186868.074
-9.0,-7.0,1050691.343
-9.0,-5.0,1652727.35
-9.0,-3.0,1141007.514
-9.0,-1.0,1909462.794
-9.0,1.0,2963909.877
-9.0,3.0,3161872.148
-9.0,5.0,5606751.804
-9.0,7.0,7221474.732
-9.0,9.0,7303159.069
-9.0,11.0,3682956.758
-9.0,13.0,3917818.494
-9.0,15.0,2537420.438
-9.0,17.0,2227593.566
-9.0,19.0,589373.384
-9.0,21.0,67381.924
-9.0,23.0,157709.555
-9.0,25.0,224336.98
-9.0,27.0,1036130.525
-9.0,29.0,1238449.975
-9.0,31.0,960387.848
-9.0,33.0,924165.186
-9.0,35.0,4026937.286
-9.0,37.0,6260501.895
-9.0,39.0,11671620.215
-9.0,41.0,5651100.141
-9.0,43.0,3347192.408
-9.0,45.0,1111232.48
-9.0,47.0,324561.735
-9.0,49.0,285718.631
-9.0,51.0,26817.748
-9.0,53.0,0.0
-9.0,55.0,0.0
-9.0,57.0,0.0
-9.0,59.0,0.0
-9.0,61.0,0.0
-9.0,63.0,0.0
-9.0,65.0,0.0
-9.0,67.0,0.0
-9.0,69.0,0.0
-9.0,71.0,0.0
-9.0,73.0,37563.842
-9.0,75.0,0.0
-9.0,77.0,23601574.483
-9.0,79.0,6467370.529
-9.0,81.0,2539165.952
-9.0,83.0,0.0
-9.0,85.0,0.0
-9.0,87.0,0.0
-9.0,89.0,0.0
-9.0,91.0,0.0
-9.0,93.0,30643.37
-9.0,95.0,0.0
-9.0,97.0,10667.733
-9.0,99.0,3254301.237
-9.0,101.0,361344.675
-9.0,103.0,8115.358
-9.0,105.0,5253795.716
-9.0,107.0,1732038.092
-9.0,109.0,4926.342
-9.0,111.0,0.0
-9.0,113.0,0.0
-9.0,115.0,0.0
-9.0,117.0,331580.238
-9.0,119.0,489139.946
-9.0,121.0,28020.841
-9.0,123.0,5316446.156
-9.0,125.0,6499287.201
-9.0,127.0,853269.353
-9.0,129.0,0.0
-9.0,131.0,0.0
-9.0,133.0,0.0
-9.0,135.0,2299.454
-9.0,137.0,64.683
-9.0,139.0,15370.288
-9.0,141.0,1604.981
-9.0,143.0,0.0
-9.0,145.0,1586.76
-9.0,147.0,885.973
-9.0,149.0,2661.661
-9.0,151.0,16216.679
-9.0,153.0,4927.667
-9.0,155.0,4.414
-9.0,157.0,0.0
-9.0,159.0,0.0
-9.0,161.0,0.0
-9.0,163.0,0.0
-9.0,165.0,2828.608
-9.0,167.0,82889.876
-9.0,169.0,4288.345
-9.0,171.0,11819.431
-9.0,173.0,0.0
-9.0,175.0,0.0
-9.0,177.0,0.0
-9.0,179.0,0.0
-7.0,-179.0,0.0
-7.0,-177.0,0.0
-7.0,-175.0,0.0
-7.0,-173.0,0.0
-7.0,-171.0,0.0
-7.0,-169.0,0.0
-7.0,-167.0,0.0
-7.0,-165.0,0.0
-7.0,-163.0,0.0
-7.0,-161.0,0.0
-7.0,-159.0,0.0
-7.0,-157.0,0.0
-7.0,-155.0,0.0
-7.0,-153.0,0.0
-7.0,-151.0,0.0
-7.0,-149.0,0.0
-7.0,-147.0,0.0
-7.0,-145.0,0.0
-7.0,-143.0,0.0
-7.0,-141.0,0.0
-7.0,-139.0,0.0
-7.0,-137.0,0.0
-7.0,-135.0,0.0
-7.0,-133.0,0.0
-7.0,-131.0,0.0
-7.0,-129.0,0.0
-7.0,-127.0,0.0
-7.0,-125.0,0.0
-7.0,-123.0,0.0
-7.0,-121.0,0.0
-7.0,-119.0,0.0
-7.0,-117.0,0.0
-7.0,-115.0,0.0
-7.0,-113.0,0.0
-7.0,-111.0,0.0
-7.0,-109.0,0.0
-7.0,-107.0,0.0
-7.0,-105.0,0.0
-7.0,-103.0,0.0
-7.0,-101.0,0.0
-7.0,-99.0,0.0
-7.0,-97.0,0.0
-7.0,-95.0,0.0
-7.0,-93.0,0.0
-7.0,-91.0,0.0
-7.0,-89.0,0.0
-7.0,-87.0,0.0
-7.0,-85.0,0.0
-7.0,-83.0,122.005
-7.0,-81.0,232908.378
-7.0,-79.0,5644.218
-7.0,-77.0,790215.886
-7.0,-75.0,6062382.688
-7.0,-73.0,3947884.965
-7.0,-71.0,656210.155
-7.0,-69.0,181356.167
-7.0,-67.0,366052.214
-7.0,-65.0,117517.079
-7.0,-63.0,333133.387
-7.0,-61.0,133261.273
-7.0,-59.0,546670.022
-7.0,-57.0,168321.686
-7.0,-55.0,2.973
-7.0,-53.0,0.0
-7.0,-51.0,0.0
-7.0,-49.0,0.0
-7.0,-47.0,0.0
-7.0,-45.0,0.0
-7.0,-43.0,0.0
-7.0,-41.0,0.0
-7.0,-39.0,0.0
-7.0,-37.0,0.0
-7.0,-35.0,0.0
-7.0,-33.0,0.0
-7.0,-31.0,0.0
-7.0,-29.0,0.0
-7.0,-27.0,0.0
-7.0,-25.0,0.0
-7.0,-23.0,0.0
-7.0,-21.0,0.0
-7.0,-19.0,0.0
-7.0,-17.0,0.0
-7.0,-15.0,0.0
-7.0,-13.0,281639.591
-7.0,-11.0,3621694.29
-7.0,-9.0,2232537.434
-7.0,-7.0,4304161.816
-7.0,-5.0,4074266.772
-7.0,-3.0,3942172.857
-7.0,-1.0,7968497.596
-7.0,1.0,8635810.068
-7.0,3.0,26260712.473
-7.0,5.0,16003137.11
-7.0,7.0,15983038.358
-7.0,9.0,7789302.74
-7.0,11.0,2582209.491
-7.0,13.0,814683.921
-7.0,15.0,906411.069
-7.0,17.0,751236.755
-7.0,19.0,337092.381
-7.0,21.0,121625.771
-7.0,23.0,51247.457
-7.0,25.0,15121.526
-7.0,27.0,268311.429
-7.0,29.0,836329.725
-7.0,31.0,872563.544
-7.0,33.0,582710.438
-7.0,35.0,1812124.811
-7.0,37.0,10093982.235
-7.0,39.0,12283983.718
-7.0,41.0,1477518.515
-7.0,43.0,769389.141
-7.0,45.0,448962.353
-7.0,47.0,534339.151
-7.0,49.0,176665.335
-7.0,51.0,0.0
-7.0,53.0,0.0
-7.0,55.0,0.0
-7.0,57.0,0.0
-7.0,59.0,0.0
-7.0,61.0,0.0
-7.0,63.0,0.0
-7.0,65.0,0.0
-7.0,67.0,0.0
-7.0,69.0,0.0
-7.0,71.0,0.0
-7.0,73.0,243222.922
-7.0,75.0,0.0
-7.0,77.0,0.0
-7.0,79.0,5539337.113
-7.0,81.0,13198340.458
-7.0,83.0,0.0
-7.0,85.0,0.0
-7.0,87.0,0.0
-7.0,89.0,0.0
-7.0,91.0,0.0
-7.0,93.0,13932.389
-7.0,95.0,1420.137
-7.0,97.0,0.0
-7.0,99.0,2223076.519
-7.0,101.0,4866030.526
-7.0,103.0,883736.354
-7.0,105.0,0.0
-7.0,107.0,0.0
-7.0,109.0,0.0
-7.0,111.0,0.0
-7.0,113.0,0.0
-7.0,115.0,24594.245
-7.0,117.0,977048.497
-7.0,119.0,46311.059
-7.0,121.0,757732.015
-7.0,123.0,3734157.21
-7.0,125.0,11440745.339
-7.0,127.0,1027375.419
-7.0,129.0,0.0
-7.0,131.0,0.0
-7.0,133.0,0.0
-7.0,135.0,55523.511
-7.0,137.0,0.0
-7.0,139.0,0.0
-7.0,141.0,0.0
-7.0,143.0,8344.151
-7.0,145.0,3480.95
-7.0,147.0,4223.81
-7.0,149.0,18094.584
-7.0,151.0,83985.26
-7.0,153.0,4669.436
-7.0,155.0,17.855
-7.0,157.0,1895.179
-7.0,159.0,50645.511
-7.0,161.0,694.334
-7.0,163.0,0.0
-7.0,165.0,0.0
-7.0,167.0,0.0
-7.0,169.0,27920.551
-7.0,171.0,167668.895
-7.0,173.0,1424.073
-7.0,175.0,0.0
-7.0,177.0,0.0
-7.0,179.0,0.0
-5.0,-179.0,0.0
-5.0,-177.0,0.0
-5.0,-175.0,0.0
-5.0,-173.0,0.0
-5.0,-171.0,0.0
-5.0,-169.0,0.0
-5.0,-167.0,0.0
-5.0,-165.0,0.0
-5.0,-163.0,0.0
-5.0,-161.0,7636.428
-5.0,-159.0,0.0
-5.0,-157.0,0.0
-5.0,-155.0,0.0
-5.0,-153.0,0.0
-5.0,-151.0,0.0
-5.0,-149.0,0.0
-5.0,-147.0,0.0
-5.0,-145.0,0.0
-5.0,-143.0,0.0
-5.0,-141.0,0.0
-5.0,-139.0,0.0
-5.0,-137.0,0.0
-5.0,-135.0,0.0
-5.0,-133.0,0.0
-5.0,-131.0,0.0
-5.0,-129.0,0.0
-5.0,-127.0,0.0
-5.0,-125.0,0.0
-5.0,-123.0,0.0
-5.0,-121.0,0.0
-5.0,-119.0,0.0
-5.0,-117.0,0.0
-5.0,-115.0,0.0
-5.0,-113.0,0.0
-5.0,-111.0,0.0
-5.0,-109.0,0.0
-5.0,-107.0,0.0
-5.0,-105.0,0.0
-5.0,-103.0,0.0
-5.0,-101.0,0.0
-5.0,-99.0,0.0
-5.0,-97.0,0.0
-5.0,-95.0,0.0
-5.0,-93.0,0.0
-5.0,-91.0,0.0
-5.0,-89.0,0.0
-5.0,-87.0,0.0
-5.0,-85.0,0.0
-5.0,-83.0,0.0
-5.0,-81.0,152.237
-5.0,-79.0,0.0
-5.0,-77.0,970802.077
-5.0,-75.0,14991886.078
-5.0,-73.0,2855088.682
-5.0,-71.0,141960.885
-5.0,-69.0,39533.3
-5.0,-67.0,133948.311
-5.0,-65.0,20748.661
-5.0,-63.0,47513.838
-5.0,-61.0,62302.187
-5.0,-59.0,38615.341
-5.0,-57.0,81992.75
-5.0,-55.0,545466.639
-5.0,-53.0,252400.945
-5.0,-51.0,687.162
-5.0,-49.0,0.0
-5.0,-47.0,0.0
-5.0,-45.0,0.0
-5.0,-43.0,0.0
-5.0,-41.0,0.0
-5.0,-39.0,0.0
-5.0,-37.0,0.0
-5.0,-35.0,0.0
-5.0,-33.0,0.0
-5.0,-31.0,0.0
-5.0,-29.0,0.0
-5.0,-27.0,0.0
-5.0,-25.0,0.0
-5.0,-23.0,0.0
-5.0,-21.0,0.0
-5.0,-19.0,0.0
-5.0,-17.0,0.0
-5.0,-15.0,0.0
-5.0,-13.0,0.0
-5.0,-11.0,61340.689
-5.0,-9.0,373131.866
-5.0,-7.0,2294994.312
-5.0,-5.0,5470252.0
-5.0,-3.0,3653566.156
-5.0,-1.0,9384728.955
-5.0,1.0,658187.859
-5.0,3.0,0.0
-5.0,5.0,3673403.587
-5.0,7.0,26396767.923
-5.0,9.0,7330832.644
-5.0,11.0,3115846.77
-5.0,13.0,538696.409
-5.0,15.0,667438.358
-5.0,17.0,424207.844
-5.0,19.0,1819546.072
-5.0,21.0,870535.174
-5.0,23.0,298375.059
-5.0,25.0,171533.343
-5.0,27.0,235043.452
-5.0,29.0,596115.353
-5.0,31.0,1167084.348
-5.0,33.0,1949978.789
-5.0,35.0,712408.0
-5.0,37.0,1819021.97
-5.0,39.0,2150279.434
-5.0,41.0,837675.758
-5.0,43.0,669288.222
-5.0,45.0,623716.364
-5.0,47.0,422886.728
-5.0,49.0,41700.871
-5.0,51.0,0.0
-5.0,53.0,0.0
-5.0,55.0,0.0
-5.0,57.0,0.0
-5.0,59.0,0.0
-5.0,61.0,0.0
-5.0,63.0,0.0
-5.0,65.0,0.0
-5.0,67.0,0.0
-5.0,69.0,0.0
-5.0,71.0,0.0
-5.0,73.0,991538.293
-5.0,75.0,0.0
-5.0,77.0,0.0
-5.0,79.0,0.0
-5.0,81.0,488798.005
-5.0,83.0,0.0
-5.0,85.0,0.0
-5.0,87.0,0.0
-5.0,89.0,0.0
-5.0,91.0,0.0
-5.0,93.0,0.0
-5.0,95.0,1024746.25
-5.0,97.0,2734886.08
-5.0,99.0,277664.512
-5.0,101.0,5871856.373
-5.0,103.0,1957281.405
-5.0,105.0,0.0
-5.0,107.0,2823.381
-5.0,109.0,14639.639
-5.0,111.0,0.0
-5.0,113.0,88909.037
-5.0,115.0,1226293.869
-5.0,117.0,2011404.265
-5.0,119.0,1119129.9
-5.0,121.0,765498.594
-5.0,123.0,0.0
-5.0,125.0,422090.184
-5.0,127.0,126862.845
-5.0,129.0,0.0
-5.0,131.0,16.615
-5.0,133.0,974.301
-5.0,135.0,0.0
-5.0,137.0,0.0
-5.0,139.0,0.0
-5.0,141.0,0.0
-5.0,143.0,0.0
-5.0,145.0,0.0
-5.0,147.0,0.0
-5.0,149.0,0.0
-5.0,151.0,0.0
-5.0,153.0,37784.652
-5.0,155.0,0.0
-5.0,157.0,2816.339
-5.0,159.0,0.0
-5.0,161.0,0.0
-5.0,163.0,14029.248
-5.0,165.0,0.0
-5.0,167.0,0.0
-5.0,169.0,8898.367
-5.0,171.0,0.0
-5.0,173.0,356.091
-5.0,175.0,0.0
-5.0,177.0,0.0
-5.0,179.0,0.0
-3.0,-179.0,0.0
-3.0,-177.0,0.0
-3.0,-175.0,0.0
-3.0,-173.0,0.0
-3.0,-171.0,0.0
-3.0,-169.0,0.0
-3.0,-167.0,0.0
-3.0,-165.0,0.0
-3.0,-163.0,0.0
-3.0,-161.0,0.0
-3.0,-159.0,2902.404
-3.0,-157.0,8698.896
-3.0,-155.0,0.0
-3.0,-153.0,0.0
-3.0,-151.0,0.0
-3.0,-149.0,0.0
-3.0,-147.0,0.0
-3.0,-145.0,0.0
-3.0,-143.0,0.0
-3.0,-141.0,0.0
-3.0,-139.0,0.0
-3.0,-137.0,0.0
-3.0,-135.0,0.0
-3.0,-133.0,0.0
-3.0,-131.0,0.0
-3.0,-129.0,0.0
-3.0,-127.0,0.0
-3.0,-125.0,0.0
-3.0,-123.0,0.0
-3.0,-121.0,0.0
-3.0,-119.0,0.0
-3.0,-117.0,0.0
-3.0,-115.0,0.0
-3.0,-113.0,0.0
-3.0,-111.0,0.0
-3.0,-109.0,0.0
-3.0,-107.0,0.0
-3.0,-105.0,0.0
-3.0,-103.0,0.0
-3.0,-101.0,0.0
-3.0,-99.0,0.0
-3.0,-97.0,0.0
-3.0,-95.0,0.0
-3.0,-93.0,0.0
-3.0,-91.0,0.0
-3.0,-89.0,0.0
-3.0,-87.0,0.0
-3.0,-85.0,0.0
-3.0,-83.0,0.0
-3.0,-81.0,152.239
-3.0,-79.0,132094.745
-3.0,-77.0,5765312.574
-3.0,-75.0,2945937.414
-3.0,-73.0,422398.793
-3.0,-71.0,98790.106
-3.0,-69.0,55807.427
-3.0,-67.0,24402.706
-3.0,-65.0,15230.329
-3.0,-63.0,11332.003
-3.0,-61.0,414559.618
-3.0,-59.0,30776.181
-3.0,-57.0,5712.633
-3.0,-55.0,25838.411
-3.0,-53.0,17981.703
-3.0,-51.0,46599.776
-3.0,-49.0,0.0
-3.0,-47.0,0.0
-3.0,-45.0,0.0
-3.0,-43.0,0.0
-3.0,-41.0,0.0
-3.0,-39.0,0.0
-3.0,-37.0,0.0
-3.0,-35.0,0.0
-3.0,-33.0,0.0
-3.0,-31.0,0.0
-3.0,-29.0,0.0
-3.0,-27.0,0.0
-3.0,-25.0,0.0
-3.0,-23.0,0.0
-3.0,-21.0,0.0
-3.0,-19.0,0.0
-3.0,-17.0,0.0
-3.0,-15.0,0.0
-3.0,-13.0,0.0
-3.0,-11.0,0.0
-3.0,-9.0,0.0
-3.0,-7.0,0.0
-3.0,-5.0,0.0
-3.0,-3.0,0.0
-3.0,-1.0,0.0
-3.0,1.0,0.0
-3.0,3.0,0.0
-3.0,5.0,0.0
-3.0,7.0,0.0
-3.0,9.0,2281436.59
-3.0,11.0,4543814.073
-3.0,13.0,465672.864
-3.0,15.0,309854.204
-3.0,17.0,407679.91
-3.0,19.0,2062460.398
-3.0,21.0,1695386.959
-3.0,23.0,941198.494
-3.0,25.0,527045.871
-3.0,27.0,818752.438
-3.0,29.0,997774.857
-3.0,31.0,6468751.452
-3.0,33.0,3988520.88
-3.0,35.0,1290781.573
-3.0,37.0,241654.061
-3.0,39.0,864746.112
-3.0,41.0,1837129.805
-3.0,43.0,879067.798
-3.0,45.0,2674695.846
-3.0,47.0,196548.891
-3.0,49.0,0.0
-3.0,51.0,0.0
-3.0,53.0,0.0
-3.0,55.0,0.0
-3.0,57.0,0.0
-3.0,59.0,0.0
-3.0,61.0,0.0
-3.0,63.0,0.0
-3.0,65.0,0.0
-3.0,67.0,0.0
-3.0,69.0,0.0
-3.0,71.0,0.0
-3.0,73.0,399248.709
-3.0,75.0,0.0
-3.0,77.0,0.0
-3.0,79.0,0.0
-3.0,81.0,0.0
-3.0,83.0,0.0
-3.0,85.0,0.0
-3.0,87.0,0.0
-3.0,89.0,0.0
-3.0,91.0,0.0
-3.0,93.0,0.0
-3.0,95.0,48566.789
-3.0,97.0,1025984.21
-3.0,99.0,10450168.138
-3.0,101.0,9923650.929
-3.0,103.0,3459187.926
-3.0,105.0,20180.723
-3.0,107.0,26529.819
-3.0,109.0,57985.543
-3.0,111.0,395074.109
-3.0,113.0,447769.6
-3.0,115.0,130710.051
-3.0,117.0,651016.846
-3.0,119.0,2964.407
-3.0,121.0,0.0
-3.0,123.0,0.0
-3.0,125.0,213022.941
-3.0,127.0,55020.471
-3.0,129.0,77982.113
-3.0,131.0,38.843
-3.0,133.0,0.0
-3.0,135.0,0.0
-3.0,137.0,0.0
-3.0,139.0,0.0
-3.0,141.0,0.0
-3.0,143.0,0.0
-3.0,145.0,0.0
-3.0,147.0,0.0
-3.0,149.0,0.0
-3.0,151.0,0.0
-3.0,153.0,0.0
-3.0,155.0,858.088
-3.0,157.0,0.0
-3.0,159.0,0.0
-3.0,161.0,0.0
-3.0,163.0,0.0
-3.0,165.0,0.0
-3.0,167.0,0.0
-3.0,169.0,0.0
-3.0,171.0,0.0
-3.0,173.0,22672.5
-3.0,175.0,0.0
-3.0,177.0,0.0
-3.0,179.0,0.0
-1.0,-179.0,0.0
-1.0,-177.0,0.0
-1.0,-175.0,0.0
-1.0,-173.0,0.0
-1.0,-171.0,0.0
-1.0,-169.0,0.0
-1.0,-167.0,0.0
-1.0,-165.0,0.0
-1.0,-163.0,0.0
-1.0,-161.0,0.0
-1.0,-159.0,0.0
-1.0,-157.0,9490.156
-1.0,-155.0,0.0
-1.0,-153.0,0.0
-1.0,-151.0,0.0
-1.0,-149.0,0.0
-1.0,-147.0,0.0
-1.0,-145.0,0.0
-1.0,-143.0,0.0
-1.0,-141.0,0.0
-1.0,-139.0,0.0
-1.0,-137.0,0.0
-1.0,-135.0,0.0
-1.0,-133.0,0.0
-1.0,-131.0,0.0
-1.0,-129.0,0.0
-1.0,-127.0,0.0
-1.0,-125.0,0.0
-1.0,-123.0,0.0
-1.0,-121.0,0.0
-1.0,-119.0,0.0
-1.0,-117.0,0.0
-1.0,-115.0,0.0
-1.0,-113.0,0.0
-1.0,-111.0,0.0
-1.0,-109.0,0.0
-1.0,-107.0,0.0
-1.0,-105.0,0.0
-1.0,-103.0,0.0
-1.0,-101.0,0.0
-1.0,-99.0,0.0
-1.0,-97.0,0.0
-1.0,-95.0,0.0
-1.0,-93.0,0.0
-1.0,-91.0,555.406
-1.0,-89.0,16.927
-1.0,-87.0,0.0
-1.0,-85.0,0.0
-1.0,-83.0,0.0
-1.0,-81.0,21994.881
-1.0,-79.0,1554275.391
-1.0,-77.0,2568106.949
-1.0,-75.0,516321.86
-1.0,-73.0,87607.38
-1.0,-71.0,81121.59
-1.0,-69.0,21605.091
-1.0,-67.0,11959.007
-1.0,-65.0,11485.766
-1.0,-63.0,8110.182
-1.0,-61.0,55065.004
-1.0,-59.0,19329.441
-1.0,-57.0,1325.412
-1.0,-55.0,1714.433
-1.0,-53.0,11956.297
-1.0,-51.0,538133.967
-1.0,-49.0,3539.022
-1.0,-47.0,0.0
-1.0,-45.0,0.0
-1.0,-43.0,0.0
-1.0,-41.0,0.0
-1.0,-39.0,0.0
-1.0,-37.0,0.0
-1.0,-35.0,0.0
-1.0,-33.0,0.0
-1.0,-31.0,0.0
-1.0,-29.0,0.0
-1.0,-27.0,0.0
-1.0,-25.0,0.0
-1.0,-23.0,0.0
-1.0,-21.0,0.0
-1.0,-19.0,0.0
-1.0,-17.0,0.0
-1.0,-15.0,0.0
-1.0,-13.0,0.0
-1.0,-11.0,0.0
-1.0,-9.0,0.0
-1.0,-7.0,0.0
-1.0,-5.0,0.0
-1.0,-3.0,0.0
-1.0,-1.0,0.0
-1.0,1.0,0.0
-1.0,3.0,0.0
-1.0,5.0,0.0
-1.0,7.0,266711.353
-1.0,9.0,1203871.97
-1.0,11.0,634065.308
-1.0,13.0,129828.918
-1.0,15.0,141279.669
-1.0,17.0,271946.513
-1.0,19.0,844364.654
-1.0,21.0,955571.413
-1.0,23.0,686184.992
-1.0,25.0,1582333.705
-1.0,27.0,395035.179
-1.0,29.0,4553205.0
-1.0,31.0,6855506.345
-1.0,33.0,14197673.332
-1.0,35.0,13178565.855
-1.0,37.0,2276158.042
-1.0,39.0,651404.148
-1.0,41.0,693243.524
-1.0,43.0,629747.956
-1.0,45.0,498077.964
-1.0,47.0,0.0
-1.0,49.0,0.0
-1.0,51.0,0.0
-1.0,53.0,0.0
-1.0,55.0,0.0
-1.0,57.0,0.0
-1.0,59.0,0.0
-1.0,61.0,0.0
-1.0,63.0,0.0
-1.0,65.0,0.0
-1.0,67.0,0.0
-1.0,69.0,0.0
-1.0,71.0,0.0
-1.0,73.0,129762.965
-1.0,75.0,0.0
-1.0,77.0,0.0
-1.0,79.0,0.0
-1.0,81.0,0.0
-1.0,83.0,0.0
-1.0,85.0,0.0
-1.0,87.0,0.0
-1.0,89.0,0.0
-1.0,91.0,0.0
-1.0,93.0,0.0
-1.0,95.0,0.0
-1.0,97.0,687491.486
-1.0,99.0,2416886.987
-1.0,101.0,4738365.875
-1.0,103.0,9380150.411
-1.0,105.0,1922393.941
-1.0,107.0,110102.42
-1.0,109.0,1761473.534
-1.0,111.0,1938853.023
-1.0,113.0,359687.475
-1.0,115.0,317948.39
-1.0,117.0,832979.529
-1.0,119.0,132953.723
-1.0,121.0,852743.533
-1.0,123.0,1317014.696
-1.0,125.0,2207399.451
-1.0,127.0,760274.829
-1.0,129.0,118388.21
-1.0,131.0,1105.73
-1.0,133.0,16.519
-1.0,135.0,330.347
-1.0,137.0,0.0
-1.0,139.0,0.0
-1.0,141.0,0.0
-1.0,143.0,0.0
-1.0,145.0,0.0
-1.0,147.0,0.0
-1.0,149.0,0.0
-1.0,151.0,0.0
-1.0,153.0,0.0
-1.0,155.0,3054.031
-1.0,157.0,0.0
-1.0,159.0,0.0
-1.0,161.0,0.0
-1.0,163.0,0.0
-1.0,165.0,0.0
-1.0,167.0,0.0
-1.0,169.0,0.0
-1.0,171.0,0.0
-1.0,173.0,295288.669
-1.0,175.0,0.0
-1.0,177.0,0.0
-1.0,179.0,0.0
1.0,-179.0,0.0
1.0,-177.0,0.0
1.0,-175.0,0.0
1.0,-173.0,0.0
1.0,-171.0,0.0
1.0,-169.0,0.0
1.0,-167.0,0.0
1.0,-165.0,0.0
1.0,-163.0,0.0
1.0,-161.0,0.0
1.0,-159.0,0.0
1.0,-157.0,0.0
1.0,-155.0,0.0
1.0,-153.0,0.0
1.0,-151.0,0.0
1.0,-149.0,0.0
1.0,-147.0,0.0
1.0,-145.0,0.0
1.0,-143.0,0.0
1.0,-141.0,0.0
1.0,-139.0,0.0
1.0,-137.0,0.0
1.0,-135.0,0.0
1.0,-133.0,0.0
1.0,-131.0,0.0
1.0,-129.0,0.0
1.0,-127.0,0.0
1.0,-125.0,0.0
1.0,-123.0,0.0
1.0,-121.0,0.0
1.0,-119.0,0.0
1.0,-117.0,0.0
1.0,-115.0,0.0
1.0,-113.0,0.0
1.0,-111.0,0.0
1.0,-109.0,0.0
1.0,-107.0,0.0
1.0,-105.0,0.0
1.0,-103.0,0.0
1.0,-101.0,0.0
1.0,-99.0,0.0
1.0,-97.0,0.0
1.0,-95.0,0.0
1.0,-93.0,0.0
1.0,-91.0,25757.208
1.0,-89.0,13346.061
